Scenario,ISO,Country,Variable,Year,Value
Fragmented World,EST,Estonia,unemployment,Year,2041
Fragmented World,EST,Estonia,inflation,Year,2041
Fragmented World,FIN,Finland,unemployment,Year,2041
Fragmented World,FIN,Finland,inflation,Year,2041
Fragmented World,FRA,France,unemployment,Year,2041
Fragmented World,FRA,France,inflation,Year,2041
Fragmented World,DEU,Germany,unemployment,Year,2041
Fragmented World,DEU,Germany,inflation,Year,2041
Fragmented World,GRC,Greece,unemployment,Year,2041
Fragmented World,GRC,Greece,inflation,Year,2041
Fragmented World,HKG,Hong Kong,unemployment,Year,2041
Fragmented World,HKG,Hong Kong,inflation,Year,2041
Fragmented World,HUN,Hungary,unemployment,Year,2041
Fragmented World,HUN,Hungary,inflation,Year,2041
Fragmented World,IND,India,unemployment,Year,2041
Fragmented World,IND,India,inflation,Year,2041
Fragmented World,IDN,Indonesia,unemployment,Year,2041
Fragmented World,IDN,Indonesia,inflation,Year,2041
Fragmented World,IRL,Ireland,unemployment,Year,2041
Fragmented World,IRL,Ireland,inflation,Year,2041
Fragmented World,ITA,Italy,unemployment,Year,2041
Fragmented World,ITA,Italy,inflation,Year,2041
Fragmented World,JPN,Japan,unemployment,Year,2041
Fragmented World,JPN,Japan,inflation,Year,2041
Fragmented World,LVA,Latvia,unemployment,Year,2041
Fragmented World,LVA,Latvia,inflation,Year,2041
Fragmented World,LTU,Lithuania,unemployment,Year,2041
Fragmented World,LTU,Lithuania,inflation,Year,2041
Fragmented World,MYS,Malaysia,unemployment,Year,2041
Fragmented World,MYS,Malaysia,inflation,Year,2041
Fragmented World,MEX,Mexico,unemployment,Year,2041
Fragmented World,MEX,Mexico,inflation,Year,2041
Fragmented World,NLD,Netherlands,unemployment,Year,2041
Fragmented World,NLD,Netherlands,inflation,Year,2041
Fragmented World,NZL,New Zealand,unemployment,Year,2041
Fragmented World,NZL,New Zealand,inflation,Year,2041
Fragmented World,NOR,Norway,unemployment,Year,2041
Fragmented World,NOR,Norway,inflation,Year,2041
Fragmented World,POL,Poland,unemployment,Year,2041
Fragmented World,POL,Poland,inflation,Year,2041
Fragmented World,PRT,Portugal,unemployment,Year,2041
Fragmented World,PRT,Portugal,inflation,Year,2041
Fragmented World,ROU,Romania,unemployment,Year,2041
Fragmented World,ROU,Romania,inflation,Year,2041
Fragmented World,RUS,Russia,unemployment,Year,2041
Fragmented World,RUS,Russia,inflation,Year,2041
Fragmented World,SGP,Singapore,unemployment,Year,2041
Fragmented World,SGP,Singapore,inflation,Year,2041
Fragmented World,SVK,Slovakia,unemployment,Year,2041
Fragmented World,SVK,Slovakia,inflation,Year,2041
Fragmented World,SVN,Slovenia,unemployment,Year,2041
Fragmented World,SVN,Slovenia,inflation,Year,2041
Fragmented World,ZAF,South Africa,unemployment,Year,2041
Fragmented World,ZAF,South Africa,inflation,Year,2041
Fragmented World,KOR,South Korea,unemployment,Year,2041
Fragmented World,KOR,South Korea,inflation,Year,2041
Fragmented World,ESP,Spain,unemployment,Year,2041
Fragmented World,ESP,Spain,inflation,Year,2041
Fragmented World,SWE,Sweden,unemployment,Year,2041
Fragmented World,SWE,Sweden,inflation,Year,2041
Fragmented World,CHE,Switzerland,unemployment,Year,2041
Fragmented World,CHE,Switzerland,inflation,Year,2041
Fragmented World,TWN,Taiwan,unemployment,Year,2041
Fragmented World,TWN,Taiwan,inflation,Year,2041
Fragmented World,GBR,United Kingdom,unemployment,Year,2041
Fragmented World,GBR,United Kingdom,inflation,Year,2041
Fragmented World,USA,United States,unemployment,Year,2041
Fragmented World,USA,United States,inflation,Year,2041
Fragmented World,VNM,Viet Nam,unemployment,Year,2041
Fragmented World,VNM,Viet Nam,inflation,Year,2041
NDC,ARG,Argentina,unemployment,Year,2041
NDC,ARG,Argentina,inflation,Year,2041
NDC,AUS,Australia,unemployment,Year,2041
NDC,AUS,Australia,inflation,Year,2041
NDC,AUT,Austria,unemployment,Year,2041
NDC,AUT,Austria,inflation,Year,2041
NDC,BEL,Belgium,unemployment,Year,2041
NDC,BEL,Belgium,inflation,Year,2041
NDC,BRA,Brazil,unemployment,Year,2041
NDC,BRA,Brazil,inflation,Year,2041
NDC,BGR,Bulgaria,unemployment,Year,2041
NDC,BGR,Bulgaria,inflation,Year,2041
NDC,CAN,Canada,unemployment,Year,2041
NDC,CAN,Canada,inflation,Year,2041
NDC,CHL,Chile,unemployment,Year,2041
NDC,CHL,Chile,inflation,Year,2041
NDC,CHN,China,unemployment,Year,2041
NDC,CHN,China,inflation,Year,2041
NDC,HRV,Croatia,unemployment,Year,2041
NDC,HRV,Croatia,inflation,Year,2041
NDC,CZE,Czech Republic,unemployment,Year,2041
NDC,CZE,Czech Republic,inflation,Year,2041
NDC,DNK,Denmark,unemployment,Year,2041
NDC,DNK,Denmark,inflation,Year,2041
NDC,EGY,Egypt,unemployment,Year,2041
NDC,EGY,Egypt,inflation,Year,2041
NDC,EST,Estonia,unemployment,Year,2041
NDC,EST,Estonia,inflation,Year,2041
NDC,FIN,Finland,unemployment,Year,2041
NDC,FIN,Finland,inflation,Year,2041
NDC,FRA,France,unemployment,Year,2041
NDC,FRA,France,inflation,Year,2041
NDC,DEU,Germany,unemployment,Year,2041
NDC,DEU,Germany,inflation,Year,2041
NDC,GRC,Greece,unemployment,Year,2041
NDC,GRC,Greece,inflation,Year,2041
NDC,HKG,Hong Kong,unemployment,Year,2041
NDC,HKG,Hong Kong,inflation,Year,2041
NDC,HUN,Hungary,unemployment,Year,2041
NDC,HUN,Hungary,inflation,Year,2041
NDC,IND,India,unemployment,Year,2041
NDC,IND,India,inflation,Year,2041
NDC,IDN,Indonesia,unemployment,Year,2041
NDC,IDN,Indonesia,inflation,Year,2041
NDC,IRL,Ireland,unemployment,Year,2041
NDC,IRL,Ireland,inflation,Year,2041
NDC,ITA,Italy,unemployment,Year,2041
NDC,ITA,Italy,inflation,Year,2041
NDC,JPN,Japan,unemployment,Year,2041
NDC,JPN,Japan,inflation,Year,2041
NDC,LVA,Latvia,unemployment,Year,2041
NDC,LVA,Latvia,inflation,Year,2041
NDC,LTU,Lithuania,unemployment,Year,2041
NDC,LTU,Lithuania,inflation,Year,2041
NDC,MYS,Malaysia,unemployment,Year,2041
NDC,MYS,Malaysia,inflation,Year,2041
NDC,MEX,Mexico,unemployment,Year,2041
NDC,MEX,Mexico,inflation,Year,2041
NDC,NLD,Netherlands,unemployment,Year,2041
NDC,NLD,Netherlands,inflation,Year,2041
NDC,NZL,New Zealand,unemployment,Year,2041
NDC,NZL,New Zealand,inflation,Year,2041
NDC,NOR,Norway,unemployment,Year,2041
NDC,NOR,Norway,inflation,Year,2041
NDC,POL,Poland,unemployment,Year,2041
NDC,POL,Poland,inflation,Year,2041
NDC,PRT,Portugal,unemployment,Year,2041
NDC,PRT,Portugal,inflation,Year,2041
NDC,ROU,Romania,unemployment,Year,2041
NDC,ROU,Romania,inflation,Year,2041
NDC,RUS,Russia,unemployment,Year,2041
NDC,RUS,Russia,inflation,Year,2041
NDC,SGP,Singapore,unemployment,Year,2041
NDC,SGP,Singapore,inflation,Year,2041
NDC,SVK,Slovakia,unemployment,Year,2041
NDC,SVK,Slovakia,inflation,Year,2041
NDC,SVN,Slovenia,unemployment,Year,2041
NDC,SVN,Slovenia,inflation,Year,2041
NDC,ZAF,South Africa,unemployment,Year,2041
NDC,ZAF,South Africa,inflation,Year,2041
NDC,KOR,South Korea,unemployment,Year,2041
NDC,KOR,South Korea,inflation,Year,2041
NDC,ESP,Spain,unemployment,Year,2041
NDC,ESP,Spain,inflation,Year,2041
NDC,SWE,Sweden,unemployment,Year,2041
NDC,SWE,Sweden,inflation,Year,2041
NDC,CHE,Switzerland,unemployment,Year,2041
NDC,CHE,Switzerland,inflation,Year,2041
NDC,TWN,Taiwan,unemployment,Year,2041
NDC,TWN,Taiwan,inflation,Year,2041
NDC,GBR,United Kingdom,unemployment,Year,2041
NDC,GBR,United Kingdom,inflation,Year,2041
NDC,USA,United States,unemployment,Year,2041
NDC,USA,United States,inflation,Year,2041
NDC,VNM,Viet Nam,unemployment,Year,2041
NDC,VNM,Viet Nam,inflation,Year,2041
Netzero,ARG,Argentina,unemployment,Year,2041
Netzero,ARG,Argentina,inflation,Year,2041
Netzero,AUS,Australia,unemployment,Year,2041
Netzero,AUS,Australia,inflation,Year,2041
Netzero,AUT,Austria,unemployment,Year,2041
Netzero,AUT,Austria,inflation,Year,2041
Netzero,BEL,Belgium,unemployment,Year,2041
Netzero,BEL,Belgium,inflation,Year,2041
Netzero,BRA,Brazil,unemployment,Year,2041
Netzero,BRA,Brazil,inflation,Year,2041
Netzero,BGR,Bulgaria,unemployment,Year,2041
Netzero,BGR,Bulgaria,inflation,Year,2041
Netzero,CAN,Canada,unemployment,Year,2041
Netzero,CAN,Canada,inflation,Year,2041
Netzero,CHL,Chile,unemployment,Year,2041
Netzero,CHL,Chile,inflation,Year,2041
Netzero,CHN,China,unemployment,Year,2041
Netzero,CHN,China,inflation,Year,2041
Netzero,HRV,Croatia,unemployment,Year,2041
Netzero,HRV,Croatia,inflation,Year,2041
Netzero,CZE,Czech Republic,unemployment,Year,2041
Netzero,CZE,Czech Republic,inflation,Year,2041
Netzero,DNK,Denmark,unemployment,Year,2041
Netzero,DNK,Denmark,inflation,Year,2041
Netzero,EGY,Egypt,unemployment,Year,2041
Netzero,EGY,Egypt,inflation,Year,2041
Netzero,EST,Estonia,unemployment,Year,2041
Netzero,EST,Estonia,inflation,Year,2041
Netzero,FIN,Finland,unemployment,Year,2041
Netzero,FIN,Finland,inflation,Year,2041
Netzero,FRA,France,unemployment,Year,2041
Netzero,FRA,France,inflation,Year,2041
Netzero,DEU,Germany,unemployment,Year,2041
Netzero,DEU,Germany,inflation,Year,2041
Netzero,GRC,Greece,unemployment,Year,2041
Netzero,GRC,Greece,inflation,Year,2041
Netzero,HKG,Hong Kong,unemployment,Year,2041
Netzero,HKG,Hong Kong,inflation,Year,2041
Netzero,HUN,Hungary,unemployment,Year,2041
Netzero,HUN,Hungary,inflation,Year,2041
Netzero,IND,India,unemployment,Year,2041
Netzero,IND,India,inflation,Year,2041
Netzero,IDN,Indonesia,unemployment,Year,2041
Netzero,IDN,Indonesia,inflation,Year,2041
Netzero,IRL,Ireland,unemployment,Year,2041
Netzero,IRL,Ireland,inflation,Year,2041
Netzero,ITA,Italy,unemployment,Year,2041
Netzero,ITA,Italy,inflation,Year,2041
Netzero,JPN,Japan,unemployment,Year,2041
Netzero,JPN,Japan,inflation,Year,2041
Netzero,LVA,Latvia,unemployment,Year,2041
Netzero,LVA,Latvia,inflation,Year,2041
Netzero,LTU,Lithuania,unemployment,Year,2041
Netzero,LTU,Lithuania,inflation,Year,2041
Netzero,MYS,Malaysia,unemployment,Year,2041
Netzero,MYS,Malaysia,inflation,Year,2041
Netzero,MEX,Mexico,unemployment,Year,2041
Netzero,MEX,Mexico,inflation,Year,2041
Netzero,NLD,Netherlands,unemployment,Year,2041
Netzero,NLD,Netherlands,inflation,Year,2041
Netzero,NZL,New Zealand,unemployment,Year,2041
Netzero,NZL,New Zealand,inflation,Year,2041
Netzero,NOR,Norway,unemployment,Year,2041
Netzero,NOR,Norway,inflation,Year,2041
Netzero,POL,Poland,unemployment,Year,2041
Netzero,POL,Poland,inflation,Year,2041
Netzero,PRT,Portugal,unemployment,Year,2041
Netzero,PRT,Portugal,inflation,Year,2041
Netzero,ROU,Romania,unemployment,Year,2041
Netzero,ROU,Romania,inflation,Year,2041
Netzero,RUS,Russia,unemployment,Year,2041
Netzero,RUS,Russia,inflation,Year,2041
Netzero,SGP,Singapore,unemployment,Year,2041
Netzero,SGP,Singapore,inflation,Year,2041
Netzero,SVK,Slovakia,unemployment,Year,2041
Netzero,SVK,Slovakia,inflation,Year,2041
Netzero,SVN,Slovenia,unemployment,Year,2041
Netzero,SVN,Slovenia,inflation,Year,2041
Netzero,ZAF,South Africa,unemployment,Year,2041
Netzero,ZAF,South Africa,inflation,Year,2041
Netzero,KOR,South Korea,unemployment,Year,2041
Netzero,KOR,South Korea,inflation,Year,2041
Netzero,ESP,Spain,unemployment,Year,2041
Netzero,ESP,Spain,inflation,Year,2041
Netzero,SWE,Sweden,unemployment,Year,2041
Netzero,SWE,Sweden,inflation,Year,2041
Netzero,CHE,Switzerland,unemployment,Year,2041
Netzero,CHE,Switzerland,inflation,Year,2041
Netzero,TWN,Taiwan,unemployment,Year,2041
Netzero,TWN,Taiwan,inflation,Year,2041
Netzero,GBR,United Kingdom,unemployment,Year,2041
Netzero,GBR,United Kingdom,inflation,Year,2041
Netzero,USA,United States,unemployment,Year,2041
Netzero,USA,United States,inflation,Year,2041
Netzero,VNM,Viet Nam,unemployment,Year,2041
Netzero,VNM,Viet Nam,inflation,Year,2041
Baseline,ARG,Argentina,unemployment,Year,2042
Baseline,ARG,Argentina,inflation,Year,2042
Baseline,AUS,Australia,unemployment,Year,2042
Baseline,AUS,Australia,inflation,Year,2042
Baseline,AUT,Austria,unemployment,Year,2042
Baseline,AUT,Austria,inflation,Year,2042
Baseline,BEL,Belgium,unemployment,Year,2042
Baseline,BEL,Belgium,inflation,Year,2042
Baseline,BRA,Brazil,unemployment,Year,2042
Baseline,BRA,Brazil,inflation,Year,2042
Baseline,BGR,Bulgaria,unemployment,Year,2042
Baseline,BGR,Bulgaria,inflation,Year,2042
Baseline,CAN,Canada,unemployment,Year,2042
Baseline,CAN,Canada,inflation,Year,2042
Baseline,CHL,Chile,unemployment,Year,2042
Baseline,CHL,Chile,inflation,Year,2042
Baseline,CHN,China,unemployment,Year,2042
Baseline,CHN,China,inflation,Year,2042
Baseline,HRV,Croatia,unemployment,Year,2042
Baseline,HRV,Croatia,inflation,Year,2042
Baseline,CZE,Czech Republic,unemployment,Year,2042
Baseline,CZE,Czech Republic,inflation,Year,2042
Baseline,DNK,Denmark,unemployment,Year,2042
Baseline,DNK,Denmark,inflation,Year,2042
Baseline,EGY,Egypt,unemployment,Year,2042
Baseline,EGY,Egypt,inflation,Year,2042
Baseline,EST,Estonia,unemployment,Year,2042
Baseline,EST,Estonia,inflation,Year,2042
Baseline,FIN,Finland,unemployment,Year,2042
Baseline,FIN,Finland,inflation,Year,2042
Baseline,FRA,France,unemployment,Year,2042
Baseline,FRA,France,inflation,Year,2042
Baseline,DEU,Germany,unemployment,Year,2042
Baseline,DEU,Germany,inflation,Year,2042
Baseline,GRC,Greece,unemployment,Year,2042
Baseline,GRC,Greece,inflation,Year,2042
Baseline,HKG,Hong Kong,unemployment,Year,2042
Baseline,HKG,Hong Kong,inflation,Year,2042
Baseline,HUN,Hungary,unemployment,Year,2042
Baseline,HUN,Hungary,inflation,Year,2042
Baseline,IND,India,unemployment,Year,2042
Baseline,IND,India,inflation,Year,2042
Baseline,IDN,Indonesia,unemployment,Year,2042
Baseline,IDN,Indonesia,inflation,Year,2042
Baseline,IRL,Ireland,unemployment,Year,2042
Baseline,IRL,Ireland,inflation,Year,2042
Baseline,ITA,Italy,unemployment,Year,2042
Baseline,ITA,Italy,inflation,Year,2042
Baseline,JPN,Japan,unemployment,Year,2042
Baseline,JPN,Japan,inflation,Year,2042
Baseline,LVA,Latvia,unemployment,Year,2042
Baseline,LVA,Latvia,inflation,Year,2042
Baseline,LTU,Lithuania,unemployment,Year,2042
Baseline,LTU,Lithuania,inflation,Year,2042
Baseline,MYS,Malaysia,unemployment,Year,2042
Baseline,MYS,Malaysia,inflation,Year,2042
Baseline,MEX,Mexico,unemployment,Year,2042
Baseline,MEX,Mexico,inflation,Year,2042
Baseline,NLD,Netherlands,unemployment,Year,2042
Baseline,NLD,Netherlands,inflation,Year,2042
Baseline,NZL,New Zealand,unemployment,Year,2042
Baseline,NZL,New Zealand,inflation,Year,2042
Baseline,NOR,Norway,unemployment,Year,2042
Baseline,NOR,Norway,inflation,Year,2042
Baseline,POL,Poland,unemployment,Year,2042
Baseline,POL,Poland,inflation,Year,2042
Baseline,PRT,Portugal,unemployment,Year,2042
Baseline,PRT,Portugal,inflation,Year,2042
Baseline,ROU,Romania,unemployment,Year,2042
Baseline,ROU,Romania,inflation,Year,2042
Baseline,RUS,Russia,unemployment,Year,2042
Baseline,RUS,Russia,inflation,Year,2042
Baseline,SGP,Singapore,unemployment,Year,2042
Baseline,SGP,Singapore,inflation,Year,2042
Baseline,SVK,Slovakia,unemployment,Year,2042
Baseline,SVK,Slovakia,inflation,Year,2042
Baseline,SVN,Slovenia,unemployment,Year,2042
Baseline,SVN,Slovenia,inflation,Year,2042
Baseline,ZAF,South Africa,unemployment,Year,2042
Baseline,ZAF,South Africa,inflation,Year,2042
Baseline,KOR,South Korea,unemployment,Year,2042
Baseline,KOR,South Korea,inflation,Year,2042
Baseline,ESP,Spain,unemployment,Year,2042
Baseline,ESP,Spain,inflation,Year,2042
Baseline,SWE,Sweden,unemployment,Year,2042
Baseline,SWE,Sweden,inflation,Year,2042
Baseline,CHE,Switzerland,unemployment,Year,2042
Baseline,CHE,Switzerland,inflation,Year,2042
Baseline,TWN,Taiwan,unemployment,Year,2042
Baseline,TWN,Taiwan,inflation,Year,2042
Baseline,GBR,United Kingdom,unemployment,Year,2042
Baseline,GBR,United Kingdom,inflation,Year,2042
Baseline,USA,United States,unemployment,Year,2042
Baseline,USA,United States,inflation,Year,2042
Baseline,VNM,Viet Nam,unemployment,Year,2042
Baseline,VNM,Viet Nam,inflation,Year,2042
Below2,ARG,Argentina,unemployment,Year,2042
Below2,ARG,Argentina,inflation,Year,2042
Below2,AUS,Australia,unemployment,Year,2042
Below2,AUS,Australia,inflation,Year,2042
Below2,AUT,Austria,unemployment,Year,2042
Below2,AUT,Austria,inflation,Year,2042
Below2,BEL,Belgium,unemployment,Year,2042
Below2,BEL,Belgium,inflation,Year,2042
Below2,BRA,Brazil,unemployment,Year,2042
Below2,BRA,Brazil,inflation,Year,2042
Below2,BGR,Bulgaria,unemployment,Year,2042
Below2,BGR,Bulgaria,inflation,Year,2042
Below2,CAN,Canada,unemployment,Year,2042
Below2,CAN,Canada,inflation,Year,2042
Below2,CHL,Chile,unemployment,Year,2042
Below2,CHL,Chile,inflation,Year,2042
Below2,CHN,China,unemployment,Year,2042
Below2,CHN,China,inflation,Year,2042
Below2,HRV,Croatia,unemployment,Year,2042
Below2,HRV,Croatia,inflation,Year,2042
Below2,CZE,Czech Republic,unemployment,Year,2042
Below2,CZE,Czech Republic,inflation,Year,2042
Below2,DNK,Denmark,unemployment,Year,2042
Below2,DNK,Denmark,inflation,Year,2042
Below2,EGY,Egypt,unemployment,Year,2042
Below2,EGY,Egypt,inflation,Year,2042
Below2,EST,Estonia,unemployment,Year,2042
Below2,EST,Estonia,inflation,Year,2042
Below2,FIN,Finland,unemployment,Year,2042
Below2,FIN,Finland,inflation,Year,2042
Below2,FRA,France,unemployment,Year,2042
Below2,FRA,France,inflation,Year,2042
Below2,DEU,Germany,unemployment,Year,2042
Below2,DEU,Germany,inflation,Year,2042
Below2,GRC,Greece,unemployment,Year,2042
Below2,GRC,Greece,inflation,Year,2042
Below2,HKG,Hong Kong,unemployment,Year,2042
Below2,HKG,Hong Kong,inflation,Year,2042
Below2,HUN,Hungary,unemployment,Year,2042
Below2,HUN,Hungary,inflation,Year,2042
Below2,IND,India,unemployment,Year,2042
Below2,IND,India,inflation,Year,2042
Below2,IDN,Indonesia,unemployment,Year,2042
Below2,IDN,Indonesia,inflation,Year,2042
Below2,IRL,Ireland,unemployment,Year,2042
Below2,IRL,Ireland,inflation,Year,2042
Below2,ITA,Italy,unemployment,Year,2042
Below2,ITA,Italy,inflation,Year,2042
Below2,JPN,Japan,unemployment,Year,2042
Below2,JPN,Japan,inflation,Year,2042
Below2,LVA,Latvia,unemployment,Year,2042
Below2,LVA,Latvia,inflation,Year,2042
Below2,LTU,Lithuania,unemployment,Year,2042
Below2,LTU,Lithuania,inflation,Year,2042
Below2,MYS,Malaysia,unemployment,Year,2042
Below2,MYS,Malaysia,inflation,Year,2042
Below2,MEX,Mexico,unemployment,Year,2042
Below2,MEX,Mexico,inflation,Year,2042
Below2,NLD,Netherlands,unemployment,Year,2042
Below2,NLD,Netherlands,inflation,Year,2042
Below2,NZL,New Zealand,unemployment,Year,2042
Below2,NZL,New Zealand,inflation,Year,2042
Below2,NOR,Norway,unemployment,Year,2042
Below2,NOR,Norway,inflation,Year,2042
Below2,POL,Poland,unemployment,Year,2042
Below2,POL,Poland,inflation,Year,2042
Below2,PRT,Portugal,unemployment,Year,2042
Below2,PRT,Portugal,inflation,Year,2042
Below2,ROU,Romania,unemployment,Year,2042
Below2,ROU,Romania,inflation,Year,2042
Below2,RUS,Russia,unemployment,Year,2042
Below2,RUS,Russia,inflation,Year,2042
Below2,SGP,Singapore,unemployment,Year,2042
Below2,SGP,Singapore,inflation,Year,2042
Below2,SVK,Slovakia,unemployment,Year,2042
Below2,SVK,Slovakia,inflation,Year,2042
Below2,SVN,Slovenia,unemployment,Year,2042
Below2,SVN,Slovenia,inflation,Year,2042
Below2,ZAF,South Africa,unemployment,Year,2042
Below2,ZAF,South Africa,inflation,Year,2042
Below2,KOR,South Korea,unemployment,Year,2042
Below2,KOR,South Korea,inflation,Year,2042
Below2,ESP,Spain,unemployment,Year,2042
Below2,ESP,Spain,inflation,Year,2042
Below2,SWE,Sweden,unemployment,Year,2042
Below2,SWE,Sweden,inflation,Year,2042
Below2,CHE,Switzerland,unemployment,Year,2042
Below2,CHE,Switzerland,inflation,Year,2042
Below2,TWN,Taiwan,unemployment,Year,2042
Below2,TWN,Taiwan,inflation,Year,2042
Below2,GBR,United Kingdom,unemployment,Year,2042
Below2,GBR,United Kingdom,inflation,Year,2042
Below2,USA,United States,unemployment,Year,2042
Below2,USA,United States,inflation,Year,2042
Below2,VNM,Viet Nam,unemployment,Year,2042
Below2,VNM,Viet Nam,inflation,Year,2042
Delayed transition,ARG,Argentina,unemployment,Year,2042
Delayed transition,ARG,Argentina,inflation,Year,2042
Delayed transition,AUS,Australia,unemployment,Year,2042
Delayed transition,AUS,Australia,inflation,Year,2042
