"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","MNE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",11.0628,13.8087843498616,15.3710219958113,16.8882075224062,17.9915411419125,18.7653483173563,19.3345723695454,19.9708198668586,20.4585299453952,20.9950561458736,21.7916679204773,22.3146858372546,22.7438609119586,22.9053446305209,23.0963676588591,23.2616252786915,23.8695243995035
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","MNG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.0857,42.6558627203952,51.0713670904201,61.4406897968131,71.9068283393959,82.3508117072196,94.1380880347229,108.119731406012,123.909129881876,143.620438698888,163.913077518926,186.252242031125,208.952538906981,232.110778092049,256.563872240211,285.15358344581,314.859260773298
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","MOZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.5099,42.5241047648532,65.7936036473137,99.1546089551238,138.985071858523,184.674465125472,235.799797666912,298.446885534194,371.153758214583,466.679293974082,544.91906258028,665.418353961108,768.418379258766,913.548441081957,1039.29254181618,1207.64120240203,1357.85375173442
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","MUS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",24.3024,28.8654400312458,32.6858330435119,36.6557667608394,40.522931024909,43.5121856736504,45.5632594412249,47.6555235390773,49.4438745518275,52.0252093574147,51.4588642698052,53.3534081573911,53.003242859381,54.3100135068736,53.864334112835,54.7865923150557,54.5287265451312
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","MYS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",805.8518,960.442417774403,1137.75306038911,1288.16388118624,1389.95679144372,1454.8333979739,1500.74071758948,1560.17641964938,1600.46124457291,1657.56463568093,1690.76677286062,1727.4596954447,1746.73502603271,1753.49941061737,1753.12238449626,1778.16573777422,1792.67746751078
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NAM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",21.3666,23.0860848349527,25.1369983257491,28.306617823929,32.4700035183312,36.7892762894831,40.9216799867897,45.903825664269,50.9593429160642,57.7315068649356,60.9475090095253,67.7454087600113,71.4114797811141,78.0317109679753,81.9216418961943,88.8418882743883,93.3584997641407
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NER","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",28.0578,36.0839443461169,47.0870104921977,65.0311555853804,88.3950712496608,117.34967693564,152.576569007714,199.942759255733,259.390305891215,342.932923327713,421.492852808898,544.972745092365,665.075401296785,837.16417213694,1005.68557411721,1240.16331392494,1469.83613584667
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NGA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",962.2294,1045.181979388,1191.72657296337,1454.07846552244,1768.19865811603,2113.86842561647,2493.86808427215,2970.2642348108,3527.85342058094,4280.42458261953,4867.68768981858,5819.51923434294,6631.93859692538,7811.04745889075,8856.78142545227,10308.707357667,11636.6092915717
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NIC","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",37.0512,41.5963279389558,48.0365614517623,55.1314873573331,63.7755460944394,74.2549534771097,86.4153273836019,102.252114333964,119.886701355832,140.176811081578,160.369785615463,182.969219089881,207.289645365778,230.540802298158,255.101822487731,281.989305183164,308.161961685343
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NLD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",916.3172,953.778213441066,1023.98615464726,1071.66268245965,1106.90937123647,1143.10962318708,1176.89417902779,1214.12893347228,1239.49329934621,1257.78986079071,1266.42045301636,1271.19797932123,1270.166788471,1257.62185267566,1252.70244781763,1249.37789809133,1259.20083038029
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",320.2699,336.035981589194,356.896579342958,385.704914129774,414.84165350448,443.464985994254,472.445153214048,501.874669444881,529.670250856364,559.840361665012,595.126581997966,623.243133255274,648.962508641841,664.720610316019,676.860728493822,685.447715480879,701.804259656878
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NPL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",103.6585,121.174541320274,152.727838024147,189.83557315658,230.398587842522,274.379579473313,323.56474800092,383.137673380187,447.146139615932,525.535520207452,606.664049559732,698.483305408543,790.884576810519,880.703790799273,969.903622993596,1072.77219027837,1177.57378207122
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","NZL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",194.1802,206.05675560774,225.364997921967,249.35627824036,272.877254250374,296.206335038225,319.25305886881,343.570566806981,366.074346723932,390.816967280095,413.295548033651,433.152330110147,451.838143532089,461.458199821534,468.912438796559,472.95817775759,477.774575671926
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","OMN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",141.9345,147.740612110082,161.099310294857,175.48650505823,188.293262547308,198.334733284262,205.735440767169,218.352164369725,231.431628620533,247.128946142914,258.355840824689,269.615008723098,276.953746361601,283.845884971661,289.446994689929,300.894409983859,312.38310592668
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","PAK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1077.0236,1189.81125272113,1464.58733418456,1780.52646010934,2164.97457181006,2626.90803877889,3174.03593976583,3878.36900545939,4641.77192687111,5582.95668723627,6553.07555314887,7658.28346989512,8793.71194157037,9930.15729341717,11096.2648054902,12457.3448892609,13801.1911967035
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","PAN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",119.8013,157.74237234667,186.322131880963,208.818764667947,225.376039103067,238.456995005712,248.984305047401,262.272407897574,274.124304746057,286.151597190818,293.866578284996,303.306462841434,314.075099518589,322.350594476441,331.61737351591,343.034867061061,352.412646769116
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","PER","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",399.1004,447.135765979206,506.039531528854,560.179510594988,615.200012625833,671.678589784196,728.835709568007,798.922046513519,869.369830049609,944.207768442493,1009.46607461003,1081.63450072523,1158.96201797501,1227.61875810802,1299.61873328953,1379.97612603311,1453.64429016084
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","PHL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",818.8059,1035.14379024009,1373.93881924001,1731.79681771492,2053.89316758494,2344.96984104322,2618.43073066641,2921.73091983623,3192.57351029882,3502.92261264469,3769.6443886444,4044.72238461402,4285.60068168146,4496.55786401288,4690.73263741283,4941.31476644787,5166.64671034624
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","POL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1218.1399,1343.23883840346,1548.6384898738,1690.08259730041,1784.21670191137,1836.11905086517,1870.55742388433,1902.4007865121,1912.76909238143,1910.86361877495,1887.82986851247,1849.52384569565,1806.82722033882,1755.77639146089,1725.38042923538,1709.98693206991,1723.47955802399
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","PRT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",320.4689,349.219601831101,376.32915527167,398.026801504756,417.247930054404,436.229792831998,454.047897648186,474.826046822525,489.207045752773,499.709659787449,504.14543593441,504.212294023877,502.924680563798,498.126202184775,497.477080027392,497.925720898915,502.896045742965
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","PRY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",92.4188,96.0506354228682,110.345210118909,122.352522302303,133.328928156795,144.03510034767,154.188335982877,167.601603895729,180.681026331896,195.05501934995,206.945092342866,219.80805116857,233.527993089882,245.740370588827,258.349092970562,273.113788042499,286.341657016626
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","QAT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",231.9313,241.591823648222,267.87581380937,276.982822947316,276.219925376578,269.93276260294,262.125918984654,261.961196773993,263.664872721785,268.874217719839,267.946808088146,265.541644292737,258.353895309583,250.547264130096,241.050511700831,236.365248716708,230.730033153878
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","ROU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",515.9015,566.904588193309,628.134815754925,671.686280987424,694.909248752564,706.9779268977,711.847120750383,719.816294269073,719.970318635107,716.996235536784,708.129382358963,697.044615479633,686.540141634565,673.217025112855,668.060821781373,667.936326820782,676.803785965357
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","RUS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",3547.8179,3941.6314344457,4242.18248441156,4647.11400330503,5081.82827025874,5519.43614096146,5957.13970994324,6391.3981267403,6969.38432627448,7531.43987788759,8048.632277615,8638.86100538926,9237.30700515704,9851.07189490913,10428.8570753902,11112.2605668672,11623.5344270802
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SAU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1510.1533,1651.05596461176,1900.85208741554,2077.05117765498,2184.32798235041,2219.42930574661,2195.36103921652,2205.70526903398,2194.82655922099,2191.72718607583,2151.95113369374,2118.37346532,2062.32530530095,2011.93650103088,1952.12369560843,1926.39297453873,1887.52016033622
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SDN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",166.2841,129.775291618602,151.39604016508,172.992771115112,193.396367346729,213.142455382489,232.90386129731,261.645569708437,296.152347261079,340.927257929959,388.56983579257,445.82905092416,504.914129825607,571.364053336596,640.819239789941,725.860721123288,814.174666024061
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SEN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",52.8113,67.5641697943748,84.708896816092,109.166806407107,135.948481262142,163.857489629815,192.693771199798,227.754282876153,267.533814451399,320.751712185493,358.796635996483,422.04162276724,472.061207733498,545.226236615551,605.798690524874,691.972809082745,764.836312020848
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SGP","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",506.6689,566.279397650591,624.986600472222,663.22764737326,668.955454430252,651.431352231071,621.309874090315,598.853912206131,570.10241153305,548.772992793842,520.686688013031,494.043269094003,463.367161473249,430.52745300319,397.507347124042,370.056639284543,342.162455940404
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SLV","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",54.7392,59.25534122807,63.9103286147228,68.8416273284483,74.7720920909693,81.8489207610984,89.6790119455717,100.066293404617,110.893025317895,123.070842207723,134.529321834315,147.416587788713,160.822511051551,172.796008264421,185.3339288904,199.088440818663,212.521223754697
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SRB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",122.7932,137.141147294095,160.024611451737,183.095062649737,202.33937987318,218.740258315146,232.797567379305,247.421337563362,259.136790979982,271.200028038297,285.85613700196,297.161961671167,307.451050885053,313.207512146121,318.946008360131,324.037353312184,334.600615372201
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SUR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",9.7583,9.23410444965949,10.3789456810473,11.3570729365762,12.422390639879,13.5582494846164,14.6674543542109,16.0590472507853,17.4114195745198,18.7982971864141,19.9233942245164,21.1514962885498,22.4483853757178,23.5716278279894,24.7119582951656,26.0018000968848,27.174644598075
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SVK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",179.871,186.08555401423,202.364125182102,217.198376426728,229.36853751544,239.551104723468,249.027487569607,259.473742728568,266.626259461701,272.120211560049,275.007295250728,275.647599535091,274.786720408581,272.482615571818,272.634281247679,274.256900719766,279.689348048781
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Current Policies","SVN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",74.5604,80.4191482517539,88.6849367026032,93.8576784974559,96.6162537567673,98.2596024610158,99.8741349263907,102.145285124333,103.534193206441,104.140011463686,103.728216048224,102.747876519834,101.454617410227,99.3684717592214,98.2355601134089,97.4837085626172,97.9036519790274
