Scenario,Country,partner,partner_iso,Year,inflation,unemployment
Fragmented World,Japan,Japan,JPN,2027,-0.016574392716089834,0.0506719946861267
Fragmented World,Latvia,Latvia,LVA,2027,0.07215360800425207,0.0030208826065063004
Fragmented World,Lithuania,Lithuania,LTU,2027,0.06313192844390864,0.014151374499003068
Fragmented World,Malaysia,Malaysia,MYS,2027,-0.0909805695215861,0.08863037824630733
Fragmented World,Mexico,Mexico,MEX,2027,0.0834780832131703,0.11419500907262163
Fragmented World,Netherlands,Netherlands,NLD,2027,0.031103352705637567,0.022336880366007433
Fragmented World,New Zealand,New Zealand,NZL,2027,0.06257905562718706,0.05228787660598749
Fragmented World,Norway,Norway,NOR,2027,0.0355178515116373,-0.0004963278770446334
Fragmented World,Poland,Poland,POL,2027,0.07299530506134029,0.42093809445699054
Fragmented World,Portugal,Portugal,PRT,2027,0.07508629560470574,-0.09825138250986733
Fragmented World,Romania,Romania,ROU,2027,0.10926369825998944,-0.044549584388732834
Fragmented World,Russia,Russia,RUS,2027,0.0144074161847432,-0.0011098384857177333
Fragmented World,Singapore,Singapore,SGP,2027,0.06618215640385944,0.12725739677747092
Fragmented World,Slovakia,Slovakia,SVK,2027,0.028148233890533402,0.05360531806945793
Fragmented World,Slovenia,Slovenia,SVN,2027,0.09270860751469927,0.0605459610621134
Fragmented World,South Africa,South Africa,ZAF,2027,-0.04689149061838784,0.08686145146687824
Fragmented World,South Korea,South Korea,KOR,2027,0.07433052857716872,0.0771781206130981
Fragmented World,Spain,Spain,ESP,2027,0.09447592496871944,-0.05470283826192216
Fragmented World,Sweden,Sweden,SWE,2027,0.04455537597338353,-0.014978806177775033
Fragmented World,Switzerland,Switzerland,CHE,2027,0.07376345992088314,0.05697961648305253
Fragmented World,Taiwan,Taiwan,TWN,2027,0.07641223073005671,0.09612069527308142
Fragmented World,Turkey,Turkey,TUR,2027,0.12241828441619873,0.06965104738871253
Fragmented World,United Kingdom,United Kingdom,GBR,2027,0.08973117669423418,0.09666295846303301
Fragmented World,United States,United States,USA,2027,0.11448081334431963,-0.0242683887481689
Fragmented World,Viet Nam,Viet Nam,VNM,2027,0.1150710185368856,0.1329034368197123
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2027,0.1531989574432373,0.0502871672312418
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2027,0.2639398177464803,0.001639048258463566
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2027,0.2852490941683451,-0.006629824638366665
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2027,0.11526787281036377,-0.21606663862864176
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2027,0.2507234215736389,0.1455456813176473
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2027,0.11046910285949707,0.05641305446624753
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2027,0.17419523000717163,0.31823889414469403
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2027,0.12295891841252643,0.04249040285746253
Nationally Determined Contributions (NDCs),China,China,CHN,2027,0.2912111083666484,-0.3640352090199788
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2027,0.1252547105153402,0.0523312489191691
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2027,0.11788389086723328,0.7087674140930176
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2027,0.12749734520912162,-0.047233700752258266
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2027,-0.0029526154200236,0.14784161249796549
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2027,0.0307315786679586,-0.007892012596130366
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2027,-0.05707047382990516,0.012902935345967566
Nationally Determined Contributions (NDCs),France,France,FRA,2027,0.07292429606119787,-0.12146155039469403
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2027,0.1603961984316508,-0.043106913566589335
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2027,0.17482535044352213,0.08355903625488277
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2027,0.20307377974192306,0.11098559697469078
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2027,0.05344800154368077,0.7073338826497396
Nationally Determined Contributions (NDCs),India,India,IND,2027,0.16482742627461752,0.12992664178212485
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2027,0.18082696199417114,0.11066671212514244
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2027,0.09552938739458716,-0.019057273864746035
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2027,0.10052814086278279,0.05812144279479977
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2027,0.054435541232426964,0.0169033010800679
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2027,0.08297232786814367,0.0032107432683308335
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2027,0.0650540987650553,0.005429546038309733
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2027,-0.064600388209025,0.07821371157964067
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2027,0.206479142109553,0.129840612411499
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2027,0.1359089910984039,-0.10949687163035073
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2027,0.1132904092470805,0.046644687652587835
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2027,0.1213807662328084,0.006914436817169133
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2027,0.0802217523256937,0.4314225912094116
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2027,0.10993945598602294,-0.13975397745768228
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2027,0.22899667421976724,-0.028249124685923235
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2027,0.32483090957005817,0.022258202234903934
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2027,0.30122388402620953,0.09850704669952393
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2027,0.1766804258028666,0.0550686120986938
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2027,0.0995611846446991,0.06187804539998367
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2027,0.16932384173075357,0.08744144439697264
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2027,0.19551833470662436,0.07409485181172683
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2027,0.15798689921696984,-0.10033392906188963
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2027,0.09875648220380147,-0.014289935429890934
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2027,0.08047044277191161,0.05560018618901567
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2027,0.10438583294550574,0.09190827608108516
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2027,0.1858448584874471,0.0702264308929443
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2027,0.01555246114730833,0.20880889892578125
Nationally Determined Contributions (NDCs),United States,United States,USA,2027,0.2885870536168416,0.13685699303944904
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2027,0.35408612092336017,0.08364488681157427
Net Zero 2050,Argentina,Argentina,ARG,2027,0.388030211130778,0.025150696436564136
Net Zero 2050,Australia,Australia,AUS,2027,0.41084466377894086,0.014163573582967099
Net Zero 2050,Austria,Austria,AUT,2027,0.5316344499588013,-0.05890425046284986
Net Zero 2050,Belgium,Belgium,BEL,2027,0.19446883598963416,-0.49262523651123047
Net Zero 2050,Brazil,Brazil,BRA,2027,0.5380004048347473,0.150683323542277
Net Zero 2050,Bulgaria,Bulgaria,BGR,2027,0.27782993018627167,0.019998232523600234
Net Zero 2050,Canada,Canada,CAN,2027,0.44086496035257977,0.3750532865524292
Net Zero 2050,Chile,Chile,CHL,2027,0.11498842636744176,0.0025627215703328664
Net Zero 2050,China,China,CHN,2027,1.8157666126887004,-0.38824760913848877
Net Zero 2050,Croatia,Croatia,HRV,2027,0.3612642089525859,-0.0072025458017985
Net Zero 2050,Czech Republic,Czech Republic,CZE,2027,0.14614962538083395,0.7106399138768514
Net Zero 2050,Denmark,Denmark,DNK,2027,0.2532756427923838,-0.15300452709197995
Net Zero 2050,Egypt,Egypt,EGY,2027,0.20967435836791992,0.17149726549784342
Net Zero 2050,Estonia,Estonia,EST,2027,0.1272147297859192,-0.022382140159606902
Net Zero 2050,Finland,Finland,FIN,2027,-0.020789603392283067,-0.03780039151509603
Net Zero 2050,France,France,FRA,2027,0.0354139407475789,-0.14928046862284342
Net Zero 2050,Germany,Germany,DEU,2027,0.1655995448430379,-0.07413470745086663
Net Zero 2050,Greece,Greece,GRC,2027,0.2894650499025981,0.06240812937418621
Net Zero 2050,Hong Kong,Hong Kong,HKG,2027,1.1421361068884532,0.037642677625020333
Net Zero 2050,Hungary,Hungary,HUN,2027,-0.013750692208607964,0.5730846325556437
Net Zero 2050,India,India,IND,2027,0.323764443397522,0.12493876616160075
Net Zero 2050,Indonesia,Indonesia,IDN,2027,0.2605111400286357,0.0888875325520833
Net Zero 2050,Ireland,Ireland,IRL,2027,0.30968567728996277,0.0018420616785685
Net Zero 2050,Italy,Italy,ITA,2027,0.09847541650136309,0.048923651377359996
Net Zero 2050,Japan,Japan,JPN,2027,-0.04695781071980793,-0.08404167493184404
Net Zero 2050,Latvia,Latvia,LVA,2027,0.29345454772313434,-0.022836486498514764
Net Zero 2050,Lithuania,Lithuania,LTU,2027,0.2113992969195048,-0.03267276287078853
Net Zero 2050,Malaysia,Malaysia,MYS,2027,0.047334134578704896,-0.004567623138427737
Net Zero 2050,Mexico,Mexico,MEX,2027,0.43821457028388977,0.15429667631785074
Net Zero 2050,Netherlands,Netherlands,NLD,2027,0.12137325604756673,-0.2261585791905721
Net Zero 2050,New Zealand,New Zealand,NZL,2027,0.12130125363667803,0.02535820007324217
Net Zero 2050,Norway,Norway,NOR,2027,0.2648543715476989,0.0103121399879455
Net Zero 2050,Poland,Poland,POL,2027,0.06518775224685666,0.36067867279052734
Net Zero 2050,Portugal,Portugal,PRT,2027,0.08001240094502764,-0.22253902753194174
Net Zero 2050,Romania,Romania,ROU,2027,0.32863301038742065,-0.04984831809997554
Net Zero 2050,Russia,Russia,RUS,2027,0.7122883995374045,0.0476765831311543
Net Zero 2050,Singapore,Singapore,SGP,2027,1.2948003212610881,0.0009328722953796031
Net Zero 2050,Slovakia,Slovakia,SVK,2027,0.45631901423136395,0.005784511566162067
Net Zero 2050,Slovenia,Slovenia,SVN,2027,0.3739142119884491,0.029198129971822032
Net Zero 2050,South Africa,South Africa,ZAF,2027,0.06994672616322839,0.03617906570434567
Net Zero 2050,South Korea,South Korea,KOR,2027,0.2507389386494954,0.025928755601247133
Net Zero 2050,Spain,Spain,ESP,2027,0.09365601340929663,-0.12084086736043294
Net Zero 2050,Sweden,Sweden,SWE,2027,0.1724776327610016,-0.021688540776570602
Net Zero 2050,Switzerland,Switzerland,CHE,2027,-0.001149823268254568,0.048265278339385966
Net Zero 2050,Taiwan,Taiwan,TWN,2027,0.16946067412694302,0.07393316427866613
Net Zero 2050,Turkey,Turkey,TUR,2027,0.40689245859781903,0.0522820154825846
Net Zero 2050,United Kingdom,United Kingdom,GBR,2027,-0.12227197488149007,0.3285767634709676
Net Zero 2050,United States,United States,USA,2027,0.5194503466288248,0.428996205329895
Net Zero 2050,Viet Nam,Viet Nam,VNM,2027,1.23715078830719,0.04934271176656083
Below 2C,Argentina,Argentina,ARG,2028,0.15747801462809247,0.06312966346740716
Below 2C,Australia,Australia,AUS,2028,0.2408114274342855,0.026125073432922336
Below 2C,Austria,Austria,AUT,2028,0.21883523464202884,-0.024155934651692666
Below 2C,Belgium,Belgium,BEL,2028,0.0816162228584289,-0.29423336187998456
Below 2C,Brazil,Brazil,BRA,2028,0.2547990282376607,0.1434109608332316
Below 2C,Bulgaria,Bulgaria,BGR,2028,0.13993903001149496,0.05616021156311033
Below 2C,Canada,Canada,CAN,2028,0.019371976455052665,0.36979198455810547
Below 2C,Chile,Chile,CHL,2028,0.04823223749796544,0.03561433156331376
Below 2C,China,China,CHN,2028,0.7423751453558604,-0.3780825932820638
Below 2C,Croatia,Croatia,HRV,2028,0.1608289877573649,0.041647632916768366
Below 2C,Czech Republic,Czech Republic,CZE,2028,0.07801473140716547,0.6235009829203287
Below 2C,Denmark,Denmark,DNK,2028,0.09882981578509013,-0.033699472745259564
Below 2C,Egypt,Egypt,EGY,2028,0.1332524220148722,0.1392048199971517
Below 2C,Estonia,Estonia,EST,2028,0.0700638095537821,-0.005629301071166999
Below 2C,Finland,Finland,FIN,2028,-0.08739850918451945,0.0484053293863932
Below 2C,France,France,FRA,2028,0.09020115931828813,-0.16395707925160727
Below 2C,Germany,Germany,DEU,2028,0.12170098225275673,-0.06061979134877516
Below 2C,Greece,Greece,GRC,2028,0.006327092647552465,0.09374324480692543
Below 2C,Hong Kong,Hong Kong,HKG,2028,0.42005003492037457,0.09263962507247923
Below 2C,Hungary,Hungary,HUN,2028,0.022739489873250297,0.6223394076029459
Below 2C,India,India,IND,2028,0.12406845887502034,0.12489008903503417
Below 2C,Indonesia,Indonesia,IDN,2028,0.15258328119913736,0.12663821379343665
Below 2C,Ireland,Ireland,IRL,2028,0.13993839422861737,-0.047116200129191065
Below 2C,Italy,Italy,ITA,2028,0.07745728890101113,0.033328533172607366
Below 2C,Japan,Japan,JPN,2028,-0.005105078220367466,-0.030915717283884633
Below 2C,Latvia,Latvia,LVA,2028,0.1145044962565104,-0.0032763083775837667
Below 2C,Lithuania,Lithuania,LTU,2028,0.0735957225163777,0.009008646011352466
Below 2C,Malaysia,Malaysia,MYS,2028,-0.09553889433542884,0.0279382467269897
Below 2C,Mexico,Mexico,MEX,2028,0.16840004920959473,0.12333808342615764
Below 2C,Netherlands,Netherlands,NLD,2028,0.031896839539209965,-0.05524853865305577
Below 2C,New Zealand,New Zealand,NZL,2028,0.07652075091997777,0.0443197091420491
Below 2C,Norway,Norway,NOR,2028,0.10501187046368914,-0.005001107851664217
Below 2C,Poland,Poland,POL,2028,0.06228013833363846,0.36087127526601154
Below 2C,Portugal,Portugal,PRT,2028,0.1004630923271179,-0.18183398246765137
Below 2C,Romania,Romania,ROU,2028,0.13634334007898966,-0.04087291161219273
Below 2C,Russia,Russia,RUS,2028,0.4308397074540456,0.052815516789754206
Below 2C,Singapore,Singapore,SGP,2028,0.42941497762997943,0.08761777480443317
Below 2C,Slovakia,Slovakia,SVK,2028,0.15583497285842893,0.0383503437042236
Below 2C,Slovenia,Slovenia,SVN,2028,0.18067210912704468,0.05001505215962723
Below 2C,South Africa,South Africa,ZAF,2028,-0.007915019989013634,0.05702257156372067
Below 2C,South Korea,South Korea,KOR,2028,0.11215192079544067,0.0588734547297159
Below 2C,Spain,Spain,ESP,2028,0.1284460425376892,-0.09630250930786133
Below 2C,Sweden,Sweden,SWE,2028,0.07149387399355567,-0.026837984720865835
Below 2C,Switzerland,Switzerland,CHE,2028,0.012243340412775666,0.04803939660390213
Below 2C,Taiwan,Taiwan,TWN,2028,0.05501844485600787,0.0823878447214762
Below 2C,Turkey,Turkey,TUR,2028,0.19449559847513834,0.07328716913859044
Below 2C,United Kingdom,United Kingdom,GBR,2028,0.041050990422566706,0.08447603384653724
Below 2C,United States,United States,USA,2028,0.23226934671401978,0.10155804951985674
Below 2C,Viet Nam,Viet Nam,VNM,2028,0.4643544554710388,0.09511238336563106
Delayed transition,Argentina,Argentina,ARG,2028,0.09670627117156977,0.06669823328653966
Delayed transition,Australia,Australia,AUS,2028,0.05284372965494786,-0.03157595793406167
Delayed transition,Austria,Austria,AUT,2028,0.09671310583750407,-0.018694877624511667
Delayed transition,Belgium,Belgium,BEL,2028,0.0572404464085896,-0.13743376731872559
Delayed transition,Brazil,Brazil,BRA,2028,0.1021450360616048,0.1292084058125814
Delayed transition,Bulgaria,Bulgaria,BGR,2028,0.07591748237609856,0.06865545113881423
Delayed transition,Canada,Canada,CAN,2028,-0.22361525893211365,0.2659791310628255
Delayed transition,Chile,Chile,CHL,2028,0.0717591842015584,0.04899231592814123
Delayed transition,China,China,CHN,2028,0.3316259483496348,-0.3628515799840291
Delayed transition,Croatia,Croatia,HRV,2028,0.07547573248545324,0.07269163926442461
Delayed transition,Czech Republic,Czech Republic,CZE,2028,0.0644159913063049,0.5900951623916626
Delayed transition,Denmark,Denmark,DNK,2028,0.05193900068600967,-0.0142075618108113
Delayed transition,Egypt,Egypt,EGY,2028,0.11958374579747517,0.12426193555196126
Delayed transition,Estonia,Estonia,EST,2028,0.04402541120847061,-0.0007365147272745333
Delayed transition,Finland,Finland,FIN,2028,-0.08608225981394446,0.06334010759989413
Delayed transition,France,France,FRA,2028,0.10662128527959185,-0.12871134281158447
Delayed transition,Germany,Germany,DEU,2028,0.07932112614313756,-0.04747672875722244
Delayed transition,Greece,Greece,GRC,2028,-0.04709996779759717,0.142732302347819
Delayed transition,Hong Kong,Hong Kong,HKG,2028,0.10530324776967359,0.11896963914235437
Delayed transition,Hungary,Hungary,HUN,2028,0.07116176684697466,0.6708774964014689
Delayed transition,India,India,IND,2028,0.0646889209747314,0.12219731012980146
Delayed transition,Indonesia,Indonesia,IDN,2028,0.09179113308588664,0.11692941188812256
Delayed transition,Ireland,Ireland,IRL,2028,0.08322119712829586,-0.06970882415771477
Delayed transition,Italy,Italy,ITA,2028,0.06634199619293207,0.0375131766001383
Delayed transition,Japan,Japan,JPN,2028,-0.004795004924138367,0.0355161825815836
Delayed transition,Latvia,Latvia,LVA,2028,0.0722707907358805,0.0031108458836873
Delayed transition,Lithuania,Lithuania,LTU,2028,0.06536738077799474,0.014545361200968367
Delayed transition,Malaysia,Malaysia,MYS,2028,-0.06433002154032383,0.06663163503011063
